sample,taper0,taper1,taper2
107,0.0015704139417455313,0.0069496542466900143,0.018778286007174769
108,0.0015830081187849189,0.0069892141644737511,0.018837329937162448
109,0.0015956585719757495,0.0070288580619194407,0.018896296698886969
110,0.0016083653904581312,0.0070685856619880621,0.018955185301942106
111,0.0016211286629581119,0.0071083966858219707,0.019013994755920461
112,0.0016339484777856004,0.0071482908527462797,0.019072724070430997
113,0.00164682492283229,0.0071882678802702559,0.019131372255116647
114,0.001659758085569593,0.0072283274840887844,0.019189938319671956
115,0.0016727480530465601,0.0072684693780838095,0.019248421273860648
116,0.0016857949118878268,0.0073086932743258691,0.019306820127533333
117,0.0016988987482915406,0.0073489988830756203,0.019365133890645116
118,0.0017120596480273056,0.0073893859127854115,0.019423361573273287
119,0.0017252776964341229,0.0074298540701008952,0.019481502185635016
120,0.0017385529784183353,0.0074704030598626535,0.019539554738105033
121,0.0017518855784515745,0.0075110325851078649,0.019597518241233333
122,0.0017652755805687111,0.0075517423470720093,0.019655391705762894
123,0.0017787230683658103,0.0075925320451905951,0.019713174142647415
124,0.0017922281249980899,0.0076334013771009396,0.019770864563069104
125,0.0018057908331778757,0.0076743500386439447,0.019828461978456353
126,0.0018194112751725707,0.0077153777238659661,0.019885965400501613
127,0.0018330895328026162,0.0077564841250206311,0.019943373841179085
128,0.0018468256874394618,0.0077976689325707548,0.020000686312762538
129,0.0018606198200035399,0.0078389318351902802,0.020057901827843137
130,0.0018744720109622407,0.0078802725197662186,0.020115019399347237
131,0.0018883823403278899,0.0079216906714006542,0.020172038040554185
132,0.0019023508876557316,0.0079631859734127595,0.020228956765114162
133,0.001916377732041917,0.0080047581073408713,0.020285774587066058
134,0.001930462952121491,0.0080464067529445668,0.020342490520855294
135,0.0019446066260663827,0.0080881315882067907,0.020399103581351649
136,0.001958808831583404,0.0081299322893360042,0.020455612783867153
137,0.0019730696459122482,0.0081718085307683781,0.020512017144173954
138,0.0019873891458234952,0.0082137599851700247,0.020568315678522221
139,0.0020017674076166156,0.0082557863234392365,0.02062450740365801
140,0.0020162045071179819,0.0082978872147087771,0.020680591336841143
141,0.002030700519678881,0.0083400623263481886,0.020736566495863126
142,0.0020452555201735351,0.0083823113239661646,0.020792431899065066
143,0.00205986958299712,0.0084246338714129183,0.020848186565355569
144,0.0020745427820637913,0.0084670296307825955,0.020903829514228648
145,0.002089275190804713,0.0085094982624157271,0.02095935976578164
146,0.0021040668821660884,0.008552039424901698,0.021014776340733149
147,0.0021189179286071999,0.0085946527750812851,0.021070078260440984
148,0.0021338284020984487,0.0086373379680491844,0.02112526454692008
149,0.0021487983741193973,0.0086800946571565889,0.02118033422286044
150,0.0021638279156568187,0.0087229224940137927,0.021235286311645056
151,0.0021789170972027505,0.0087658211284928587,0.021290119837367897
152,0.0021940659887525497,0.0088087902087302713,0.021344833824851826
153,0.0022092746598029521,0.0088518293811296403,0.021399427299666544
154,0.0022245431793501383,0.008894938290364451,0.02145389928814655
155,0.0022398716158878004,0.0089381165793808275,0.021508248817409086
156,0.0022552600374052211,0.0089813638894003511,0.021562474915372123
157,0.0022707085113853448,0.0090246798599228836,0.021616576610772292
158,0.0022862171048028588,0.0090680641287294375,0.021670552933182818
159,0.0023017858841222812,0.0091115163318850733,0.021724402913031512
160,0.0023174149152960528,0.0091550361037418416,0.021778125581618686
161,0.002333104263762628,0.0091986230769417442,0.021831719971135179
162,0.0023488539944445767,0.0092422768824197352,0.021885185114680232
163,0.0023646641717466844,0.0092859971494067446,0.021938520046279497
164,0.0023805348595540648,0.0093297835054327472,0.021991723800902977
165,0.0023964661212302644,0.0093736355763298432,0.022044795414482933
166,0.0024124580196153858,0.0094175529862353946,0.02209773392393188
167,0.0024285106170242078,0.0094615353575951897,0.022150538367160525
168,0.0024446239752443093,0.0095055823111666153,0.022203207783095685
169,0.0024607981555342029,0.0095496934660218944,0.022255741211698259
170,0.0024770332186214695,0.0095938684395513452,0.022308137693981156
171,0.0024933292247008958,0.0096381068474666442,0.022360396272027207
172,0.002509686233432621,0.0096824083038041589,0.022412515989007099
173,0.0025261043039402843,0.0097267724209282973,0.022464495889197279
174,0.0025425834948091855,0.009771198809534894,0.022516335017997925
175,0.0025591238640844363,0.0098156870786546141,0.022568032421950802
176,0.0025757254692691297,0.00986023683565641,0.022619587148757201
177,0.0025923883673225115,0.0099048476862510001,0.022670998247295873
178,0.0026091126146581475,0.0099495192344943723,0.022722264767640835
179,0.0026258982671421064,0.009994251082791325,0.022773385761079346
180,0.0026427453800911445,0.010039042831899046,0.02282436028012973
181,0.0026596540082708953,0.010083894080930711,0.022875187378559262
182,0.0026766242058940577,0.010128804427359125,0.02292586611140205
183,0.0026936560266186066,0.010173773467020395,0.022976395534976886
184,0.0027107495235459854,0.01021880079411761,0.023026774706905076
185,0.0027279047492193261,0.010263886001224604,0.023077002686128313
186,0.0027451217556216621,0.010309028679289706,0.023127078532926518
187,0.0027624005941741434,0.010354228417639529,0.023177001308935605
188,0.0027797413157342704,0.010399484803982798,0.023226770077165351
189,0.0027971439705941157,0.010444797424414213,0.02327638390201717
190,0.002814608608478568,0.01049016586341834,0.023325841849301903
191,0.0028321352785435705,0.010535589703873516,0.023375142986257598
192,0.0028497240293743676,0.01058106852705582,0.023424286381567284
193,0.0028673749089837631,0.010626601912643058,0.023473271105376767
194,0.0028850879648103754,0.010672189438718765,0.023522096229312325
195,0.0029028632437168981,0.010717830681776258,0.02357076082649847
196,0.0029207007919883768,0.010763525216722717,0.023619263971575665
197,0.0029386006553304765,0.010809272616883287,0.02366760474071802
198,0.0029565628788677679,0.010855072454005217,0.023715782211651007
199,0.0029745875071420132,0.010900924298262039,0.023763795463669128
200,0.0029926745841104573,0.010946827718257775,0.023811643577653627
201,0.0030108241531441255,0.010992782281031148,0.023859325636090063
202,0.003029036257026128,0.011038787552059863,0.023906840723086006
203,0.0030473109379499691,0.011084843095264901,0.023954187924388678
204,0.0030656482375178637,0.011130948473014841,0.024001366327402501
205,0.0030840481967390572,0.011177103246130212,0.024048375021206731
206,0.0031025108560281556,0.011223306973887903,0.024095213096573059
207,0.0031210362552034601,0.011269559214025556,0.02414187964598313
208,0.003139624433485299,0.011315859522746026,0.0241883737636461
209,0.0031582754294943792,0.011362207454721865,0.024234694545516158
210,0.0031769892812501367,0.011408602563099822,0.024280841089310085
211,0.0031957660261690939,0.011455044399505392,0.024326812494524654
212,0.0032146057010632228,0.011501532514047383,0.024372607862454196
213,0.0032335083421383159,0.011548066455322525,0.024418226296208018
214,0.0032524739849923625,0.011594645770420107,0.024463666900727852
215,0.0032715026646139289,0.011641270004926617,0.02450892878280524
216,0.003290594415380549,0.011687938702930459,0.02455401105109898
217,0.0033097492710571197,0.01173465140702667,0.024598912816152493
218,0.0033289672647942989,0.011781407658321667,0.024643633190411147
219,0.0033482484291269183,0.011828206996438044,0.02468817128823966
220,0.0033675927959723904,0.011875048959519371,0.024732526225939345
221,0.0033870003966291339,0.011921933084235043,0.024776697121765483
222,0.003406471261775003,0.011968858905785171,0.024820683095944544
223,0.0034260054214657141,0.012015825957905466,0.024864483270691479
224,0.0034456029051332907,0.012062833772872181,0.024908096770226904
225,0.003465263741584507,0.012109881881507073,0.024951522720794365
226,0.0034849879589993432,0.012156969813182405,0.024994760250677494
227,0.0035047755849294438,0.012204097095825955,0.025037808490217171
228,0.0035246266462965821,0.012251263255926082,0.025080666571828673
229,0.0035445411693911391,0.012298467818536812,0.025123333630018788
230,0.0035645191798705776,0.012345710307282928,0.025165808801402907
231,0.0035845607027579314,0.012392990244365139,0.025208091224722097
232,0.0036046657624402957,0.012440307150565235,0.025250180040860139
233,0.0036248343826673335,0.012487660545251304,0.025292074392860537
234,0.0036450665865497747,0.012535049946382944,0.025333773425943538
235,0.003665362396557939,0.012582474870516534,0.025375276287523067
236,0.0036857218345202445,0.012629934832810514,0.025416582127223676
237,0.003706144921621747,0.012677429347030714,0.025457690096897478
238,0.0037266316784026685,0.012724957925555698,0.025498599350640992
239,0.0037471821247569434,0.012772520079382134,0.025539309044812056
240,0.0037677962799307586,0.012820115318130203,0.025579818338046609
241,0.0037884741625211224,0.01286774315004904,0.025620126391275529
242,0.0038092157904744137,0.012915403082022185,0.025660232367741401
243,0.0038300211810849616,0.012963094619573077,0.025700135433015241
244,0.003850890350993617,0.01301081726687058,0.025739834755013243
245,0.0038718233161863414,0.013058570526734535,0.025779329504013456
246,0.0038928200919927966,0.013106353900641321,0.025818618852672455
247,0.0039138806930849417,0.013154166888729482,0.025857701976041945
248,0.003935005133475643,0.013202008989805345,0.025896578051585396
249,0.0039561934265172826,0.013249879701348695,0.025935246259194578
250,0.0039774455849003829,0.013297778519518452,0.025973705781206106
251,0.0039987616206522353,0.013345704939158404,0.026011955802417972
252,0.0040201415451355344,0.013393658453802951,0.026049995510106005
253,0.0040415853690470198,0.013441638555682875,0.026087824094040306
254,0.0040630931024161279,0.013489644735731153,0.026125440746501655
255,0.0040846647546036487,0.013537676483588772,0.026162844662297905
256,0.0041063003343003923,0.01358573328761061,0.026200035038780319
257,0.0041279998495258648,0.013633814634871302,0.026237011075859878
258,0.004149763307626942,0.013681920011171167,0.026273771976023579
259,0.0041715907152765639,0.013730048901042164,0.026310316944350664
260,0.0041934820784724292,0.013778200787753827,0.026346645188528833
261,0.0042154374025356947,0.013826375153319293,0.026382755918870415
262,0.004237456692109693,0.013874571478501307,0.026418648348328532
263,0.0042595399511586463,0.013922789242818296,0.026454321692513168
264,0.0042816871829663983,0.013971027924550426,0.026489775169707273
265,0.0043038983901351399,0.014019287000745716,0.026525008000882776
266,0.0043261735745841615,0.014067565947226184,0.026560019409716591
267,0.0043485127375485974,0.014115864238593982,0.026594808622606589
268,0.0043709158795781876,0.014164181348237624,0.026629374868687508
269,0.0043933830005360407,0.014212516748338152,0.026663717379846852
270,0.0044159140995974058,0.014260869909875415,0.026697835390740728
271,0.0044385091752484592,0.014309240302634325,0.026731728138809675
272,0.0044611682252850941,0.014357627395211134,0.026765394864294436
273,0.0044838912468117128,0.014406030655019794,0.026798834810251672
274,0.0045066782362400398,0.014454449548298259,0.026832047222569693
275,0.0045295291892879291,0.01450288354011489,0.026865031349984081
276,0.0045524441009781895,0.014551332094374854,0.026897786444093345
277,0.0045754229656374164,0.01459979467382653,0.026930311759374475
278,0.0045984657768948292,0.014648270740067989,0.026962606553198491
279,0.004621572527681115,0.014696759753553442,0.026994670085845933
280,0.0046447432102272868,0.014745261173599778,0.027026501620522343
281,0.0046679778160635468,0.014793774458393064,0.027058100423373657
282,0.004691276336018152,0.014842299064995124,0.027089465763501599
283,0.0047146387602163007,0.014890834449350108,0.027120596912978998
284,0.004738065078079016,0.014939380066291086,0.027151493146865071
285,0.0047615552783220423,0.014987935369546719,0.027182153743220708
286,0.0047851093489547549,0.015036499811747881,0.027212577983123664
287,0.0048087272772790622,0.015085072844434361,0.027242765150683725
288,0.0048324090498883376,0.015133653918061563,0.027272714533057792
289,0.0048561546526663477,0.01518224248200725,0.027302425420465033
290,0.0048799640707861821,0.015230837984578294,0.027331897106201847
291,0.0049038372887092131,0.015279439873017463,0.02736112888665691
292,0.0049277742901840411,0.015328047593510224,0.02739012006132608
293,0.0049517750582454599,0.015376660591191587,0.027418869932827303
294,0.0049758395752134317,0.015425278310152949,0.027447377806915491
295,0.0049999678226920691,0.015473900193448995,0.027475642992497315
296,0.0050241597815686235,0.015522525683104594,0.027503664801645959
297,0.005048415432012481,0.015571154220121721,0.027531442549615866
298,0.0050727347534741717,0.015619785244486442,0.027558975554857403
299,0.0050971177246843871,0.015668418195175855,0.02758626313903147
300,0.0051215643236529997,0.015717052510165121,0.027613304627024091
301,0.0051460745276680981,0.015765687626434492,0.02764009934696094
302,0.0051706483132950339,0.015814322979976352,0.02766664663022184
303,0.0051952856563754644,0.015862958005802293,0.027692945811455181
304,0.0052199865320264223,0.015911592137950223,0.027718996228592311
305,0.0052447509146393732,0.015960224809491486,0.02774479722286189
306,0.0052695787778793022,0.016008855452538003,0.027770348138804177
307,0.0052944700946837911,0.016057483498249446,0.027795648324285261
308,0.0053194248372621204,0.016106108376840435,0.027820697130511253
309,0.0053444429770943738,0.01615472951758774,0.027845493912042444
310,0.0053695244849305468,0.016203346348837546,0.027870038026807393
311,0.0053946693307896686,0.016251958298012688,0.027894328836116953
312,0.0054198774839589415,0.016300564791619947,0.027918365704678302
313,0.0054451489129928726,0.016349165255257366,0.027942148000608829
314,0.0054704835857124282,0.016397759113621586,0.027965675095450091
315,0.0054958814692041844,0.016446345790515165,0.027988946364181588
316,0.0055213425298195028,0.01649492470885398,0.028011961185234597
317,0.005546866733173705,0.016543495290674642,0.028034718940505882
318,0.0055724540441452596,0.016592056957141877,0.0280572190153714
319,0.0055981044268749733,0.016640609128555993,0.028079460798699923
320,0.0056238178447651959,0.016689151224360342,0.028101443682866586
321,0.0056495942604790307,0.016737682663148807,0.028123167063766455
322,0.0056754336359395698,0.016786202862673297,0.028144630340827991
323,0.0057013359323291116,0.016834711239851301,0.028165832917026436
324,0.0057273011100884121,0.016883207210773417,0.028186774198897219
325,0.0057533291289159263,0.016931690190710936,0.028207453596549234
326,0.0057794199477670775,0.01698015959412345,0.02822787052367812
327,0.0058055735248535179,0.017028614834666438,0.028248024397579431
328,0.0058317898176424125,0.017077055325198914,0.028267914639161819
329,0.0058580687828557292,0.017125480477791107,0.028287540672960094
330,0.0058844103764695271,0.017173889703732109,0.028306901927148263
331,0.005910814553713277,0.017222282413537592,0.028325997833552535
332,0.0059372812690691619,0.017270658016957537,0.028344827827664194
333,0.0059638104762714146,0.017319015922983953,0.028363391348652508
334,0.0059904021283056505,0.017367355539858652,0.028381687839377522
335,0.0060170561774082103,0.017415676275081025,0.02839971674640281
336,0.0060437725750655171,0.01746397753541587,0.028417477520008168
337,0.0060705512720134365,0.017512258726901164,0.028434969614202256
338,0.0060973922182366554,0.017560519254855952,0.02845219248673516
339,0.0061242953629680593,0.017608758523888199,0.028469145599110946
340,0.0061512606546881322,0.017656975937902646,0.028485828416600096
341,0.0061782880411243562,0.017705170900108754,0.028502240408251917
342,0.0062053774692506156,0.017753342813028591,0.028518381046906877
343,0.0062325288852866333,0.017801491078504792,0.02853424980920893
344,0.006259742234697393,0.017849615097708511,0.028549846175617691
345,0.0062870174621925774,0.017897714271147409,0.028565169630420627
346,0.0063143545117260325,0.017945787998673638,0.028580219661745163
347,0.0063417533264952166,0.017993835679491879,0.028594995761570732
348,0.006369213848940675,0.018041856712167362,0.028609497425740756
349,0.0063967360207455182,0.018089850494633936,0.028623724153974555
350,0.0064243197828349171,0.018137816424202122,0.02863767544987926
351,0.0064519650753756012,0.018185753897567231,0.028651350820961534
352,0.0064796718377753632,0.01823366231081746,0.02866474977863941
353,0.0065074400086825839,0.018281541059442016,0.028677871838253884
354,0.0065352695259857643,0.018329389538339288,0.028690716519080586
355,0.0065631603268130594,0.018377207141824971,0.028703283344341315
356,0.0065911123475318337,0.018424993263640298,0.02871557184121553
357,0.0066191255237482115,0.018472747296960215,0.028727581540851789
358,0.0066471997903066573,0.018520468634401589,0.028739311978379107
359,0.0066753350812895499,0.018568156668031469,0.028750762692918271
360,0.0067035313300167695,0.018615810789375326,0.028761933227593049
361,0.0067317884690453042,0.01866343038942532,0.028772823129541401
362,0.0067601064301688503,0.018711014858648612,0.028783431949926573
363,0.0067884851444174419,0.018758563586995632,0.028793759243948138
364,0.0068169245420570757,0.018806075963908438,0.028803804570853016
365,0.0068454245525893451,0.018853551378329031,0.028813567493946327
366,0.0068739851047511045,0.018900989218707715,0.028823047580602296
367,0.0069026061265141095,0.018948388873011483,0.028832244402275022
368,0.0069312875450847087,0.018995749728732372,0.0288411575345092
369,0.0069600292869035048,0.019043071172895918,0.028849786556950786
370,0.006988831277645058,0.01909035259206953,0.028858131053357571
371,0.0070176934422175779,0.019137593372370951,0.028866190611609711
372,0.0070466157047626441,0.019184792899476718,0.028873964823720202
373,0.0070755979886549195,0.019231950558630601,0.028881453285845238
374,0.0071046402165018813,0.019279065734652108,0.028888655598294555
375,0.0071337423101435656,0.019326137811944998,0.028895571365541696
376,0.0071629041906523224,0.019373166174505758,0.028902200196234174
377,0.0071921257783325665,0.019420150205932175,0.028908541703203623
378,0.0072214069927205643,0.019467089289431846,0.028914595503475818
379,0.0072507477525842025,0.01951398280783076,0.02892036121828068
380,0.0072801479759227877,0.019560830143581866,0.028925838473062199
381,0.007309607579966855,0.01960763067877367,0.028931026897488266
382,0.0073391264811779686,0.01965438379513882,0.028935926125460476
383,0.0073687045952485573,0.019701088874062758,0.028940535795123797
384,0.0073983418371017431,0.019747745296592314,0.028944855548876255
385,0.0074280381208911908,0.019794352443444387,0.028948885033378495
386,0.0074577933600009525,0.019840909695014591,0.028952623899563257
387,0.0074876074670453471,0.019887416431385925,0.028956071802644843
388,0.0075174803538688249,0.019933872032337485,0.028959228402128466
389,0.0075474119315458599,0.01998027587735313,0.028962093361819537
390,0.0075774021103808429,0.020026627345630234,0.028964666349832881
391,0.007607450799907994,0.020072925816088407,0.028966947038601906
392,0.0076375579088912701,0.020119170667378217,0.028968935104887669
393,0.0076677233453243112,0.020165361277889971,0.028970630229787887
394,0.0076979470164303572,0.02021149702576247,0.028972032098745881
395,0.0077282288286622137,0.020257577288891802,0.02897314040155944
396,0.0077585686877022055,0.02030360144494012,0.028973954832389594
397,0.0077889664984621462,0.020349568871344471,0.028974475089769365
398,0.0078194221650833146,0.020395478945325587,0.0289747008766124
399,0.0078499355909364601,0.020441331043896747,0.028974631900221554
400,0.0078805066786217948,0.020487124543872613,0.028974267872297406
401,0.0079111353299690015,0.020532858821878063,0.028973608508946661
402,0.0079418214460372661,0.020578533254357084,0.028972653530690524
403,0.0079725649271153061,0.020624147217581639,0.028971402662473007
404,0.0080033656727214152,0.020669700087660572,0.028969855633669103
405,0.0080342235816035223,0.020715191240548499,0.028968012178092944
406,0.008065138551739251,0.020760620052054708,0.028965872034005885
407,0.0080961104803360003,0.020805985897852118,0.028963434944124445
408,0.0081271392638310302,0.020851288153486185,0.028960700655628276
409,0.008158224797891557,0.020896526194383872,0.028957668920167979
410,0.0081893669774148643,0.020941699395862583,0.028954339493872862
411,0.0082205656965284243,0.020986807133139149,0.028950712137358666
412,0.0082518208485900107,0.021031848781338802,0.028946786615735142
413,0.0082831323261878635,0.02107682371550415,0.028942562698613627
414,0.0083145000211408259,0.021121731310604207,0.028938040160114507
415,0.0083459238244985075,0.021166570941543377,0.028933218778874593
416,0.0083774036265414544,0.02121134198317047,0.028928098338054448
417,0.0084089393167813362,0.021256043810287752,0.028922678625345626
418,0.0084405307839611442,0.021300675797659967,0.02891695943297784
419,0.0084721779160553765,0.021345237320023393,0.028910940557726049
420,0.0085038806002702815,0.021389727752094887,0.028904621800917473
421,0.008535638723044062,0.021434146468580974,0.028898002968438512
422,0.0085674521700471167,0.021478492844186896,0.028891083870741633
423,0.0085993208261822985,0.021522766253625706,0.028883864322852119
424,0.0086312445755851556,0.021566966071627371,0.028876344144374802
425,0.0086632233016242129,0.021611091672947863,0.028868523159500687
426,0.0086952568869012523,0.021655142432378267,0.028860401197013493
427,0.0087273452132515909,0.02169911772475391,0.028851978090296125
428,0.0087594881617444019,0.021743016924963474,0.028843253677337071
429,0.0087916856126830055,0.021786839407958135,0.028834227800736734
430,0.0088239374456052094,0.021830584548760718,0.028824900307713643
431,0.0088562435392836349,0.021874251722474824,0.028815271050110641
432,0.0088886037717260617,0.021917840304294008,0.028805339884400958
433,0.008921018020175784,0.02196134966951092,0.028795106671694215
434,0.0089534861611119797,0.022004779193526513,0.028784571277742345
435,0.008986008070250082,0.022048128251859186,0.028773733572945447
436,0.0090185836225421725,0.022091396220153981,0.028762593432357542
437,0.0090512126921773808,0.022134582474191793,0.028751150735692291
438,0.0090838951525822921,0.022177686389898546,0.028739405367328566
439,0.0091166308764213631,0.022220707343354414,0.028727357216316009
440,0.0091494197355973684,0.022263644710803034,0.028715006176380477
441,0.0091822616012518198,0.022306497868660704,0.028702352145929384
442,0.0092151563437654453,0.022349266193525636,0.028689395028057035
443,0.0092481038327586352,0.02239194906218717,0.028676134730549821
444,0.0092811039370919186,0.022434545851635023,0.028662571165891333
445,0.0093141565248664633,0.022477055939068499,0.028648704251267438
446,0.009347261463424553,0.022519478701905776,0.028634533908571215
447,0.0093804186193501126,0.022561813517793135,0.028620060064407895
448,0.0094136278584692219,0.022604059764614239,0.028605282650099633
449,0.0094468890458506323,0.022646216820499377,0.028590201601690256
450,0.0094802020458063276,0.022688284063834732,0.028574816859949875
451,0.0095135667218920628,0.022730260873271665,0.028559128370379501
452,0.0095469829369079252,0.022772146627735971,0.028543136083215483
453,0.0095804505528989184,0.022813940706437198,0.028526839953433965
454,0.0096139694311555331,0.022855642488877899,0.028510239940755144
455,0.0096475394322143547,0.022897251354862924,0.028493336009647558
456,0.009681160415858656,0.022938766684508744,0.028476128129332236
457,0.0097148322411190289,0.022980187858252711,0.02845861627378676
458,0.0097485547662740021,0.023021514256862389,0.028440800421749273
459,0.0097823278488506759,0.02306274526144483,0.028422680556722389
460,0.0098161513456253915,0.023103880253455923,0.028404256666977039
