sample,taper0,taper1,taper2
1764,0.005559794870230784,-0.01723919447371982,0.030683130704585691
1765,0.0055261859524270438,-0.017171250752031565,0.030643205135458405
1766,0.0054926884109952039,-0.017103315642309356,0.030602857268665008
1767,0.0054593022837620226,-0.01703539035732976,0.03056208862362729
1768,0.0054260276066048305,-0.016967476107009053,0.030520900728304289
1769,0.0053928644134550443,-0.016899574098379874,0.030479295119141429
1770,0.0053598127363017429,-0.016831685535568006,0.03043727334101955
1771,0.0053268726051952627,-0.016763811619769246,0.030394836947203699
1772,0.0052940440482508299,-0.016695953549226369,0.030351987499291789
1773,0.0052613270916522428,-0.016628112519206241,0.030308726567163036
1774,0.0052287217596555767,-0.016560289721977005,0.030265055728926217
1775,0.005196228074592928,-0.016492486346785393,0.030220976570867742
1776,0.0051638460568761962,-0.016424703579834131,0.030176490687399565
1777,0.0051315757250008937,-0.016356942604259451,0.030131599681006861
1778,0.0050994170955500091,-0.016289204600108739,0.030086305162195612
1779,0.0050673701831978829,-0.016221490744318268,0.03004060874943993
1780,0.0050354350007141358,-0.016153802210691064,0.029994512069129283
1781,0.0050036115589676203,-0.016086140169874839,0.029948016755515464
1782,0.0049718998669304147,-0.016018505789340092,0.029901124450659476
1783,0.0049402999316818519,-0.015950900233358274,0.02985383680437818
1784,0.0049088117584125722,-0.015883324662980099,0.029806155474190823
1785,0.0048774353504286239,-0.015815780236013949,0.029758082125265369
1786,0.0048461707091555966,-0.015748268107004408,0.029709618430364685
1787,0.0048150178341427718,-0.015680789427210871,0.029660766069792538
1788,0.0047839767230673323,-0.015613345344586332,0.029611526731339478
1789,0.0047530473717385825,-0.015545937003756206,0.029561902110228487
1790,0.004722229774102223,-0.015478565545997349,0.029511893909060578
1791,0.0046915239222446387,-0.015411232109217125,0.029461503837760122
1792,0.0046609298063972357,-0.015343937827932622,0.029410733613520108
1793,0.004630447414940805,-0.015276683833249999,0.029359584960747226
1794,0.0046000767344099172,-0.015209471252843911,0.029308059611006774
1795,0.0045698177494973569,-0.015142301210937058,0.029256159302967436
1796,0.0045396704430585794,-0.015075174828279893,0.029203885782345937
1797,0.0045096347961162096,-0.015008093222130392,0.029151240801851493
1798,0.0044797107878645683,-0.014941057506233972,0.029098226121130177
1799,0.0044498983956742311,-0.014874068790803534,0.02904484350670913
1800,0.0044201975950966255,-0.01480712818249961,0.028991094731940611
1801,0.004390608359868646,-0.014740236784410615,0.028936981576945908
1802,0.0043611306619173182,-0.014673395696033273,0.028882505828559151
1803,0.0043317644713644788,-0.014606606013253087,0.028827669280270942
1804,0.0043025097565314975,-0.014539868828324993,0.028772473732171885
1805,0.0042733664839440244,-0.014473185229854109,0.028716920990895976
1806,0.0042443346183367731,-0.014406556302776598,0.028661012869563875
1807,0.0042154141226583303,-0.014339983128340682,0.02860475118772602
1808,0.0041866049580759988,-0.014273466784087741,0.028548137771305639
1809,0.0041579070839806729,-0.01420700834383354,0.028491174452541648
1810,0.0041293204579917397,-0.014140608877649627,0.028433863069931405
1811,0.0041008450359620065,-0.014074269451844774,0.028376205468173325
1812,0.0040724807719826729,-0.014007991128946615,0.02831820349810945
1813,0.0040442276183883267,-0.013941774967683359,0.028259859016667811
1814,0.0040160855257619582,-0.013875622022965654,0.028201173886804737
1815,0.0039880544429400176,-0.013809533345868572,0.028142149977447069
1816,0.003960134317017497,-0.013743509983613697,0.028082789163434169
1817,0.0039323250933530427,-0.013677552979551368,0.028023093325459915
1818,0.0039046267155740961,-0.013611663373143028,0.027963064350014527
1819,0.0038770391255820622,-0.013545842199943703,0.027902704129326338
1820,0.0038495622635575039,-0.013480090491584594,0.027842014561303398
1821,0.0038221960679653811,-0.013414409275755849,0.027780997549475047
