mixture_mean,mixture_sd
5.526168732787383,1.0303889736263825
6.511230052222631,0.7988908776841663
6.822412850971649,0.7638351188080129
7.04194303141182,0.7686809600932658
7.176092944594483,0.7658051467471315
7.256629182344145,0.7574325438359494
7.279210201769757,0.7562664784707541
7.23522630523959,0.7662653547414384
7.12046717095062,0.7759709942596319
7.0075259671422705,0.771627798012073
6.915437943704433,0.7652707617208094
6.896098960882362,0.7578405450929191
6.923312995564269,0.7498253014291844
6.940772411273921,0.7397205612224437
6.917444627341008,0.7302983048328058
6.831830405768555,0.7425621078206999
6.683109134099643,0.7801584805698577
6.510166250654993,0.8092553591904347
6.3350940961428375,0.8157767156688732
6.1728615063376004,0.8122708587216811
6.036361125414853,0.8095160499762812
5.795961568961305,0.7994993610608371
5.689112629969014,0.7964992739239458
5.587905871164528,0.7903464421914679
5.492269091520255,0.7824898454265967
5.403976522321402,0.7795074396047319
5.316812866065965,0.7784625901175363
5.235635993940507,0.7777772364611397
5.158785799440506,0.7680166874822555
5.0846805459021525,0.7668432973317143
5.012304356658204,0.7603775521933075
4.932264973880075,0.7578659375673072
4.85736713639661,0.7513793055414866
4.78070106180782,0.7493615823604642
4.70678754939391,0.7449933879913689
4.635361185591655,0.7402351087887219
4.570559638149943,0.7307020821157962
4.515222983244767,0.7271389485437562
4.576143610738467,0.7141788497296164
4.7180143128311265,0.6626005614656614
4.706029720171195,0.657270790872416
4.371294297707084,0.7113974451011957
4.149904347545375,0.7072341892973331
4.053275653967275,0.7101875977302974
3.970738769619336,0.7021905866982558
3.893606161391861,0.6940744195639086
3.8138605754590236,0.6959224550252852
3.737209993218445,0.6964289470882922
3.666680944064003,0.6966524361562205
3.599483159606212,0.6968761654243212
3.5367595782224166,0.6921404372391723
3.470273164815725,0.6978675716577235
3.381651045895908,0.6914300445204388
3.3228683621059605,0.6866993862641129
3.2568480041645853,0.6863538542474239
3.2010213211030702,0.6835275478678197
3.1533446125923357,0.6830776813459819
3.1131452409356566,0.682939169280645
3.0754624532312604,0.6854177983277487
3.079054437021939,0.687068333846644
3.1096536292673154,0.6787865629704327
2.994937721611401,0.6884243347352621
2.9350731442130185,0.6888162852973384
2.9006637784670817,0.6917680950360876
2.8577978332641085,0.6966776261657069
2.827090013909839,0.6941593485669518
2.7905238721383583,0.6911356284895653
2.7526420036960313,0.6948661001094781
2.71873240652323,0.6946871943716039
2.686755799306055,0.6977691071327885
2.6483335831153476,0.7033797993753848
2.2372750713393734,0.2392176513746631
2.2372750713393734,0.2392176513746631
2.2372750713393734,0.2392176513746631
2.2372750713393734,0.2392176513746631
2.2372750713393734,0.2392176513746631
2.2372750713393734,0.2392176513746631
2.2372750713393734,0.2392176513746631
2.2372750713393734,0.2392176513746631
2.2372750713393734,0.2392176513746631
