mixture_mean,mixture_sd
5.421775828754136,1.012390795953383
6.495630309494947,0.7644381358509104
6.680939060018062,0.7550593347582725
6.959540656683032,0.7690780598754309
7.119335709056193,0.7642413883977135
7.175507577343664,0.7640001905999941
7.26955260873511,0.7572003896167516
7.290309736277428,0.754875105726909
7.279631662576556,0.7635787418624577
7.189503071882432,0.7709950467868043
7.121434286173495,0.7787132509918274
6.991511274475416,0.7693990537157916
6.89972333342728,0.7549301982745819
6.888863350709629,0.7542750258018961
6.903568571070905,0.7509773003787937
6.93970924890063,0.7444043181522646
6.952078043639486,0.7325959609334094
6.927611257896405,0.733071367420429
6.891312056346225,0.734620206820024
6.763515315512069,0.7637040305619782
6.599834955793053,0.7937240895068557
6.508381020774124,0.7990268994568266
6.328586114489752,0.8030277037309768
6.171604141473784,0.7986873548197188
6.100317944174572,0.7979474372615804
5.972282338662172,0.7975961299427439
5.857493560693284,0.7898180149455057
5.801629715788062,0.7911267560629522
5.694590443674304,0.7856586337734711
5.5924639308243265,0.7804792666555782
5.541904179143138,0.777904696516154
5.454036900981952,0.771214588150429
5.4135445336887775,0.7656960606025526
5.325110927377121,0.7701734347239357
5.240571648392869,0.7708312689375697
5.202292688575952,0.7641758677709514
5.124413234606431,0.7625154697678013
5.055537300387171,0.7545581458832878
5.019917162917016,0.7484644622069259
4.938759339057021,0.749856061311565
4.8579275957177925,0.7451604610395949
4.820430715275165,0.7409218919424522
4.746945996223303,0.7388252607413393
4.708782412605625,0.7360577906884495
4.638622653376971,0.7327105260710852
4.569673499578436,0.7237617360796803
4.536053275029167,0.724293278438024
4.495478599673397,0.7164818399659013
4.6162614304735134,0.7050489656962967
4.715070954134118,0.6793866274324705
4.772501732705988,0.6460699379777465
4.4655103865381855,0.7015584216396988
4.201159001518906,0.7032036601544294
4.100251951303194,0.7027703748963355
4.033027563675946,0.7074099663052746
3.9739139818990052,0.6990815945132829
3.8950248234060822,0.6914935570642443
3.830231676644509,0.6933502100017916
3.7744508412776105,0.6889708708315077
3.72645999516671,0.6842948856681558
3.6506007079666247,0.6939506392514985
3.6002414267174974,0.6943968868311862
3.556706299942653,0.6910793779296363
3.4892508409489853,0.6895332323331546
3.4430890748642797,0.6835090486839717
3.399925657249937,0.681885682674728
3.3524790651787004,0.6845109291902445
3.289141378466236,0.6820536296289496
3.2399784375462577,0.6872606329383447
3.1985112515231084,0.6840041553777658
3.16419098771869,0.681240088670374
3.1240342934564858,0.6836557873176831
3.0929798948610068,0.689592005811158
3.0699212014305077,0.6827946108868508
3.103914957653666,0.6804658248551463
3.136876114528815,0.6742276842797998
3.026041333713663,0.6841979228429407
2.953037538816237,0.6894586802915296
2.916974219452592,0.6898800475525552
2.8842018794238533,0.6984200458726604
2.857875085218969,0.6901962143144942
2.826711925029321,0.6863751425268326
2.799008911373618,0.6921516303480076
2.7716476212623213,0.6895409294849832
2.7473433781167635,0.6904404407250447
2.710947694947298,0.6962338384930009
2.690083022232494,0.6928397092843813
2.6615048772222467,0.6921899848257617
2.2402880016401974,0.2304190812547613
2.2402880016401974,0.2304190812547613
2.2402880016401974,0.2304190812547613
2.2402880016401974,0.2304190812547613
2.2402880016401974,0.2304190812547613
2.2402880016401974,0.2304190812547613
2.2402880016401974,0.2304190812547613
2.2402880016401974,0.2304190812547613
2.2402880016401974,0.2304190812547613
