"RecordingID","EpochIndex","EpochStartSeconds","EpochEndSeconds","Status","WindowStartSample","WindowEndSample","SourceSampleRate","ProcessingSampleRate","ReplayEpochCloseSeconds","EpochAvailableSeconds","WallClockElapsedSeconds","DecisionWallTimeSeconds","InferenceLatencyMs","EndToEndLatencyMs","MissedDeadline","FeatureWindowSeconds","ModelProfile","RawCode","PredLabel","Confidence"
"realtime_demo_single_subject","143","284.000","286.000","scored","8400000","8580000","30000.000","1000.000","286.000","286.000","285.840170","285.840170","0.881900","0.883400","False","2.000","E2.0W3","2","Wake","0.755792"
"realtime_demo_single_subject","144","286.000","288.000","scored","8460000","8640000","30000.000","1000.000","288.000","288.000","287.841292","287.841292","0.731200","0.732700","False","2.000","E2.0W3","2","Wake","0.727461"
"realtime_demo_single_subject","145","288.000","290.000","scored","8520000","8700000","30000.000","1000.000","290.000","290.000","289.840164","289.840164","1.018800","1.020100","False","2.000","E2.0W3","2","Wake","0.603046"
"realtime_demo_single_subject","146","290.000","292.000","scored","8580000","8760000","30000.000","1000.000","292.000","292.000","291.842004","291.842004","1.008400","1.010100","False","2.000","E2.0W3","2","Wake","0.765204"
"realtime_demo_single_subject","147","292.000","294.000","scored","8640000","8820000","30000.000","1000.000","294.000","294.000","293.840134","293.840134","1.013400","1.014800","False","2.000","E2.0W3","2","Wake","0.650764"
"realtime_demo_single_subject","148","294.000","296.000","scored","8700000","8880000","30000.000","1000.000","296.000","296.000","295.840969","295.840969","1.019400","1.020900","False","2.000","E2.0W3","1","REM","0.492349"
"realtime_demo_single_subject","149","296.000","298.000","scored","8760000","8940000","30000.000","1000.000","298.000","298.000","297.840863","297.840863","0.978000","0.979700","False","2.000","E2.0W3","1","REM","0.555773"
"realtime_demo_single_subject","150","298.000","300.000","scored","8820000","9000000","30000.000","1000.000","300.000","300.000","299.841988","299.841988","1.148200","1.149700","False","2.000","E2.0W3","2","Wake","0.609921"
"realtime_demo_single_subject","151","300.000","302.000","scored","8880000","9060000","30000.000","1000.000","302.000","302.000","301.840329","301.840329","1.199900","1.201600","False","2.000","E2.0W3","2","Wake","0.683418"
"realtime_demo_single_subject","152","302.000","304.000","scored","8940000","9120000","30000.000","1000.000","304.000","304.000","303.840240","303.840240","0.849600","0.851200","False","2.000","E2.0W3","2","Wake","0.890391"
"realtime_demo_single_subject","153","304.000","306.000","scored","9000000","9180000","30000.000","1000.000","306.000","306.000","305.841861","305.841861","1.014000","1.015700","False","2.000","E2.0W3","2","Wake","0.778100"
"realtime_demo_single_subject","154","306.000","308.000","scored","9060000","9240000","30000.000","1000.000","308.000","308.000","307.840192","307.840192","1.042300","1.043800","False","2.000","E2.0W3","2","Wake","0.781927"
"realtime_demo_single_subject","155","308.000","310.000","scored","9120000","9300000","30000.000","1000.000","310.000","310.000","309.839680","309.839680","0.679900","0.681300","False","2.000","E2.0W3","2","Wake","0.851159"
"realtime_demo_single_subject","156","310.000","312.000","scored","9180000","9360000","30000.000","1000.000","312.000","312.000","311.839582","311.839582","0.721100","0.722700","False","2.000","E2.0W3","2","Wake","0.765398"
"realtime_demo_single_subject","157","312.000","314.000","scored","9240000","9420000","30000.000","1000.000","314.000","314.000","313.839540","313.839540","0.732500","0.733800","False","2.000","E2.0W3","2","Wake","0.729452"
"realtime_demo_single_subject","158","314.000","316.000","scored","9300000","9480000","30000.000","1000.000","316.000","316.000","315.839845","315.839845","0.696500","0.698400","False","2.000","E2.0W3","2","Wake","0.928194"
"realtime_demo_single_subject","159","316.000","318.000","scored","9360000","9540000","30000.000","1000.000","318.000","318.000","317.841180","317.841180","0.851400","0.852700","False","2.000","E2.0W3","2","Wake","0.999500"
"realtime_demo_single_subject","160","318.000","320.000","scored","9420000","9600000","30000.000","1000.000","320.000","320.000","319.840290","319.840290","0.745500","0.747000","False","2.000","E2.0W3","2","Wake","0.966784"
"realtime_demo_single_subject","161","320.000","322.000","scored","9480000","9660000","30000.000","1000.000","322.000","322.000","321.839848","321.839848","0.866300","0.868400","False","2.000","E2.0W3","2","Wake","0.921285"
"realtime_demo_single_subject","162","322.000","324.000","scored","9540000","9720000","30000.000","1000.000","324.000","324.000","323.840574","323.840574","0.836100","0.837800","False","2.000","E2.0W3","2","Wake","0.927223"
"realtime_demo_single_subject","163","324.000","326.000","scored","9600000","9780000","30000.000","1000.000","326.000","326.000","325.840235","325.840235","1.044500","1.046100","False","2.000","E2.0W3","2","Wake","0.983197"
"realtime_demo_single_subject","164","326.000","328.000","scored","9660000","9840000","30000.000","1000.000","328.000","328.000","327.841908","327.841908","0.983200","0.984800","False","2.000","E2.0W3","2","Wake","0.991260"
"realtime_demo_single_subject","165","328.000","330.000","scored","9720000","9900000","30000.000","1000.000","330.000","330.000","329.839685","329.839685","0.701300","0.702600","False","2.000","E2.0W3","2","Wake","0.998502"
"realtime_demo_single_subject","166","330.000","332.000","scored","9780000","9960000","30000.000","1000.000","332.000","332.000","331.840189","331.840189","0.696700","0.698500","False","2.000","E2.0W3","2","Wake","0.998865"
"realtime_demo_single_subject","167","332.000","334.000","scored","9840000","10020000","30000.000","1000.000","334.000","334.000","333.839604","333.839604","0.692300","0.694000","False","2.000","E2.0W3","2","Wake","0.990237"
"realtime_demo_single_subject","168","334.000","336.000","scored","9900000","10080000","30000.000","1000.000","336.000","336.000","335.840400","335.840400","0.766200","0.768200","False","2.000","E2.0W3","2","Wake","0.961724"
"realtime_demo_single_subject","169","336.000","338.000","scored","9960000","10140000","30000.000","1000.000","338.000","338.000","337.839521","337.839521","0.666900","0.668500","False","2.000","E2.0W3","2","Wake","0.718415"
"realtime_demo_single_subject","170","338.000","340.000","scored","10020000","10200000","30000.000","1000.000","340.000","340.000","339.839683","339.839683","0.791400","0.792700","False","2.000","E2.0W3","2","Wake","0.711631"
"realtime_demo_single_subject","171","340.000","342.000","scored","10080000","10260000","30000.000","1000.000","342.000","342.000","341.841597","341.841597","0.861300","0.862700","False","2.000","E2.0W3","2","Wake","0.843024"
"realtime_demo_single_subject","172","342.000","344.000","scored","10140000","10320000","30000.000","1000.000","344.000","344.000","343.840793","343.840793","1.041700","1.043500","False","2.000","E2.0W3","2","Wake","0.788008"
"realtime_demo_single_subject","173","344.000","346.000","scored","10200000","10380000","30000.000","1000.000","346.000","346.000","345.840268","345.840268","0.685600","0.687100","False","2.000","E2.0W3","2","Wake","0.728196"
"realtime_demo_single_subject","174","346.000","348.000","scored","10260000","10440000","30000.000","1000.000","348.000","348.000","347.839881","347.839881","0.811600","0.813300","False","2.000","E2.0W3","2","Wake","0.683032"
"realtime_demo_single_subject","175","348.000","350.000","scored","10320000","10500000","30000.000","1000.000","350.000","350.000","349.839727","349.839727","0.699600","0.700900","False","2.000","E2.0W3","2","Wake","0.650999"
"realtime_demo_single_subject","176","350.000","352.000","scored","10380000","10560000","30000.000","1000.000","352.000","352.000","351.840553","351.840553","0.746100","0.748100","False","2.000","E2.0W3","2","Wake","0.601039"
"realtime_demo_single_subject","177","352.000","354.000","scored","10440000","10620000","30000.000","1000.000","354.000","354.000","353.840033","353.840033","1.002500","1.004200","False","2.000","E2.0W3","2","Wake","0.466910"
"realtime_demo_single_subject","178","354.000","356.000","scored","10500000","10680000","30000.000","1000.000","356.000","356.000","355.839557","355.839557","0.731800","0.733300","False","2.000","E2.0W3","2","Wake","0.507005"
"realtime_demo_single_subject","179","356.000","358.000","scored","10560000","10740000","30000.000","1000.000","358.000","358.000","357.840439","357.840439","0.730900","0.732100","False","2.000","E2.0W3","2","Wake","0.716772"
"realtime_demo_single_subject","180","358.000","360.000","scored","10620000","10800000","30000.000","1000.000","360.000","360.000","359.840831","359.840831","0.925300","0.927600","False","2.000","E2.0W3","2","Wake","0.901127"
"realtime_demo_single_subject","181","360.000","362.000","scored","10680000","10860000","30000.000","1000.000","362.000","362.000","361.839958","361.839958","0.845600","0.849300","False","2.000","E2.0W3","2","Wake","0.945498"
"realtime_demo_single_subject","182","362.000","364.000","scored","10740000","10920000","30000.000","1000.000","364.000","364.000","363.840144","363.840144","0.841400","0.842800","False","2.000","E2.0W3","2","Wake","0.966053"
"realtime_demo_single_subject","183","364.000","366.000","scored","10800000","10980000","30000.000","1000.000","366.000","366.000","365.839881","365.839881","0.789600","0.791400","False","2.000","E2.0W3","2","Wake","0.913907"
"realtime_demo_single_subject","184","366.000","368.000","scored","10860000","11040000","30000.000","1000.000","368.000","368.000","367.840533","367.840533","1.016000","1.018400","False","2.000","E2.0W3","2","Wake","0.955704"
"realtime_demo_single_subject","185","368.000","370.000","scored","10920000","11100000","30000.000","1000.000","370.000","370.000","369.841349","369.841349","1.243700","1.246200","False","2.000","E2.0W3","2","Wake","0.908699"
"realtime_demo_single_subject","186","370.000","372.000","scored","10980000","11160000","30000.000","1000.000","372.000","372.000","371.840336","371.840336","1.078200","1.080000","False","2.000","E2.0W3","2","Wake","0.848769"
"realtime_demo_single_subject","187","372.000","374.000","scored","11040000","11220000","30000.000","1000.000","374.000","374.000","373.840123","373.840123","1.005000","1.007300","False","2.000","E2.0W3","2","Wake","0.911993"
"realtime_demo_single_subject","188","374.000","376.000","scored","11100000","11280000","30000.000","1000.000","376.000","376.000","375.840816","375.840816","0.995500","0.997600","False","2.000","E2.0W3","2","Wake","0.851117"
"realtime_demo_single_subject","189","376.000","378.000","scored","11160000","11340000","30000.000","1000.000","378.000","378.000","377.840283","377.840283","1.174600","1.176200","False","2.000","E2.0W3","2","Wake","0.902567"
"realtime_demo_single_subject","190","378.000","380.000","scored","11220000","11400000","30000.000","1000.000","380.000","380.000","379.840339","379.840339","1.121000","1.123600","False","2.000","E2.0W3","2","Wake","0.893848"
"realtime_demo_single_subject","191","380.000","382.000","scored","11280000","11460000","30000.000","1000.000","382.000","382.000","381.842774","381.842774","1.402200","1.404200","False","2.000","E2.0W3","2","Wake","0.854535"
"realtime_demo_single_subject","192","382.000","384.000","scored","11340000","11520000","30000.000","1000.000","384.000","384.000","383.842203","383.842203","1.240100","1.242200","False","2.000","E2.0W3","2","Wake","0.871461"
"realtime_demo_single_subject","193","384.000","386.000","scored","11400000","11580000","30000.000","1000.000","386.000","386.000","385.840587","385.840587","1.252300","1.255300","False","2.000","E2.0W3","2","Wake","0.673962"
"realtime_demo_single_subject","194","386.000","388.000","scored","11460000","11640000","30000.000","1000.000","388.000","388.000","387.840947","387.840947","1.016100","1.018600","False","2.000","E2.0W3","2","Wake","0.695118"
"realtime_demo_single_subject","195","388.000","390.000","scored","11520000","11700000","30000.000","1000.000","390.000","390.000","389.840915","389.840915","1.258500","1.261000","False","2.000","E2.0W3","2","Wake","0.913458"
"realtime_demo_single_subject","196","390.000","392.000","scored","11580000","11760000","30000.000","1000.000","392.000","392.000","391.841707","391.841707","1.908600","1.910800","False","2.000","E2.0W3","2","Wake","0.880683"
"realtime_demo_single_subject","197","392.000","394.000","scored","11640000","11820000","30000.000","1000.000","394.000","394.000","393.840087","393.840087","1.001500","1.003800","False","2.000","E2.0W3","2","Wake","0.887120"
